Set	Score
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	0.14577139448644222
CHOW_RASSF1_TARGETS_UP	-0.04124648593279488
CHOW_RASSF1_TARGETS_DN	0.007596996993324306
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	0.03508449011568171
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN	0.009388913852885929
LANG_MYB_FAMILY_TARGETS	0.011810998383638242
SHIRAISHI_PLZF_TARGETS_UP	-0.07472971546376234
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP	-0.003919686604757515
CHOI_ATL_STAGE_PREDICTOR	0.0978994562083218
NAGY_TFTC_COMPONENTS_HUMAN	-0.025856886507942704
NAGY_STAGA_COMPONENTS_HUMAN	-0.046074362786962315
NAGY_PCAF_COMPONENTS_HUMAN	-0.16774595776380527
SEIDEN_MET_SIGNALING	-0.013261720796201117
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15	0.0987859835295456
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	-0.033641918408897895
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2	0.08694924549014502
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6	0.2488554478884487
GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION	-0.0754440078797658
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	0.06167248253505772
LUND_SILENCED_BY_METHYLATION	-0.26523175664610343
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	0.20444855659379624
FUNG_IL2_SIGNALING_1	0.3326253238027982
FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES	0.33406642603768716
LI_WILMS_TUMOR_ANAPLASTIC_DN	0.11944534400067437
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	0.014857918648623266
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP	0.10903250030841509
SCHMAHL_PDGF_SIGNALING	-0.02897648871443448
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	0.038058933597146384
ALCALA_APOPTOSIS	0.06713995747122449
OZEN_MIR125B1_TARGETS	0.05263945975022128
KAUFFMANN_MELANOMA_RELAPSE_DN	-0.1732816724118447
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	0.13198075308222731
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	0.12080785903750453
CAFFAREL_RESPONSE_TO_THC_8HR_3_DN	0.11539913686146376
CAFFAREL_RESPONSE_TO_THC_24HR_3_DN	-0.07178762907746138
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	0.07086274181197898
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN	0.17408713959124744
MORI_PRE_BI_LYMPHOCYTE_DN	0.09658340707636827
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	0.037756853470128506
COLLIS_PRKDC_REGULATORS	-0.2778911903375961
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	-0.08711225979127098
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	0.35193482714316754
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	0.03210812424424336
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS	-0.07928090661688189
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	0.0443136840530156
DING_LUNG_CANCER_MUTATED_FREQUENTLY	0.020033600234707377
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	0.057057248656278745
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	0.07562974764308626
BYSTROEM_CORRELATED_WITH_IL5_DN	0.06921897475110926
GOLUB_ALL_VS_AML_UP	0.03749666187176772
SCHUHMACHER_MYC_TARGETS_DN	-0.03594160458164256
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	0.041730997278111547
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	0.04061758306248307
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	-0.056135507622255006
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP	0.13838243295717012
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP	0.23971690566218518
GOLUB_ALL_VS_AML_DN	-0.13486715086572426
DISTECHE_ESCAPED_FROM_X_INACTIVATION	0.1512116010938337
CHEOK_RESPONSE_TO_HD_MTX_DN	0.06943413654764664
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	-0.0208825282003967
HASLINGER_B_CLL_WITH_17P13_DELETION	0.2014509023578775
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	-0.015821147252595306
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	-0.15153616608620044
GALE_APL_WITH_FLT3_MUTATED_UP	0.1147210716523453
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	0.045983293617312425
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	0.03565029827334702
XU_CREBBP_TARGETS_UP	0.10205346606648896
MARCHINI_TRABECTEDIN_RESISTANCE_UP	0.20526901480471804
MOREIRA_RESPONSE_TO_TSA_UP	-0.0736643695260941
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	0.057588577467550355
MARSON_FOXP3_TARGETS_STIMULATED_UP	-0.007656628832188479
MARSON_FOXP3_TARGETS_STIMULATED_DN	0.1726779433910452
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	0.19745807576074434
LEE_METASTASIS_AND_RNA_PROCESSING_UP	0.03716489288354286
FINETTI_BREAST_CANCERS_KINOME_GRAY	0.25757448736577393
POS_RESPONSE_TO_HISTAMINE_DN	0.12136198792114895
MCCABE_HOXC6_TARGETS_CANCER_DN	0.15564861942039876
ITO_PTTG1_TARGETS_DN	0.10224671085383205
GRATIAS_RETINOBLASTOMA_16Q24	0.05654735890098879
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	0.1671575482001609
SPIRA_SMOKERS_LUNG_CANCER_DN	0.18205279183863257
NICK_RESPONSE_TO_PROC_TREATMENT_DN	0.020771964722940774
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	-0.1750750912536818
LEE_EARLY_T_LYMPHOCYTE_DN	0.21077826291771937
LEE_DIFFERENTIATING_T_LYMPHOCYTE	0.09122665255878372
MIKKELSEN_PLURIPOTENT_STATE_DN	0.2526019394728174
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	0.12376486813058775
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	-0.01787614384008766
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	-0.07966909589723616
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN	-0.0834897332507339
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_2	-0.1279787550914207
LI_DCP2_BOUND_MRNA	0.052061221324194315
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_UP	0.1203327794041631
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN	0.2947011030196856
ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS	-0.00313114582824596
IM_SREBF1A_TARGETS	-0.07633634954259368
LIU_IL13_MEMORY_MODEL_DN	0.0320839690375502
FU_INTERACT_WITH_ALKBH8	0.06482322252359789
HOLLEMAN_DAUNORUBICIN_B_ALL_DN	0.05005851589625339
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	0.30617121341907416
HOLLEMAN_DAUNORUBICIN_ALL_DN	0.0740342971363362
ANDERSEN_LIVER_CANCER_KRT19_UP	0.178674096409078
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_SALMON_DN	0.07909331196027344
BIOCARTA_BLYMPHOCYTE_PATHWAY	-0.18047407335560503
BIOCARTA_VDR_PATHWAY	-0.04085505655150562
BIOCARTA_RARRXR_PATHWAY	0.07451243682186297
BIOCARTA_RANMS_PATHWAY	0.06377566100905656
BIOCARTA_HSWI_SNF_PATHWAY	0.01188140751331669
BIOCARTA_PCAF_PATHWAY	0.033155336897669946
BIOCARTA_MHC_PATHWAY	-0.09485395974783431
BIOCARTA_PRC2_PATHWAY	0.02189733255842732
BIOCARTA_SM_PATHWAY	-0.059099373232291225
BIOCARTA_IRES_PATHWAY	-0.14541745516259197
BIOCARTA_BBCELL_PATHWAY	-0.2667234547792823
BIOCARTA_NPC_PATHWAY	0.08664684708314101
BIOCARTA_HBX_PATHWAY	0.22809535653588645
BIOCARTA_CPSF_PATHWAY	0.04843190656357278
BIOCARTA_TERC_PATHWAY	0.08651525906590969
BIOCARTA_SAM68_PATHWAY	0.09991927140924589
BIOCARTA_SUMO_PATHWAY	-0.3012539618613312
BIOCARTA_STAT3_PATHWAY	0.05944655450620033
BIOCARTA_CIRCADIAN_PATHWAY	-0.3092532037856786
BIOCARTA_MSP_PATHWAY	-0.24484706540101206
BIOCARTA_NOTCH_PATHWAY	0.006398428103736454
BIOCARTA_DICER_PATHWAY	-0.12302882696499198
BIOCARTA_RAN_PATHWAY	0.2292964556423049
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.23194639058892833
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.07528165818222812
KEGG_NON_HOMOLOGOUS_END_JOINING	0.12721857892988372
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.03041181233546946
PID_DNA_PK_PATHWAY	0.1251501516936598
PID_CIRCADIAN_PATHWAY	-0.10096484233748403
PID_MYC_PATHWAY	0.04733879365712603
PID_RANBP2_PATHWAY	0.11962187120003656
WP_TRANSSULFURATION_PATHWAY	-0.15770810649061173
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	-0.008339403460448052
WP_DNA_REPLICATION	0.005415815025616528
WP_PYRIMIDINE_METABOLISM	0.10557546282954165
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	0.03507787538212493
WP_IL5_SIGNALING_PATHWAY	0.08266407864238158
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	0.0025534434554187924
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	-0.2346880021624062
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	0.02970749069239502
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	0.10065640093803722
WP_OXIDATIVE_PHOSPHORYLATION	0.04608991600251291
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES	-0.20930493066563224
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	-0.025708983700293786
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	-0.17429549206340572
WP_NONHOMOLOGOUS_END_JOINING	0.2337810634949154
WP_NANOMATERIAL_INDUCED_APOPTOSIS	-0.09808217064055155
WP_ETHANOL_METABOLISM_RESULTING_IN_PRODUCTION_OF_ROS_BY_CYP2E1	-0.15984630796564087
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	-0.06925419545693616
WP_LEPTIN_SIGNALING_PATHWAY	0.11350346433558618
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.17983809544386165
WP_IL7_SIGNALING_PATHWAY	0.06278326409664946
WP_ATR_SIGNALING	0.08881978701713936
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	-0.004021176629725707
WP_IL2_SIGNALING_PATHWAY	0.17817739041188801
WP_LEPTIN_AND_ADIPONECTIN	0.009243593689920613
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	0.15786213824542594
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	0.14938462035526098
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	-0.0717028682267863
WP_PILOCYTIC_ASTROCYTOMA	0.15962626274501474
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX	-0.049118399168476976
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	-0.06043045797942615
WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	0.026537813394514782
WP_P38_MAPK_SIGNALING_PATHWAY	0.11902378598935737
WP_NUCLEOTIDE_METABOLISM	-0.056113264361030916
WP_DNA_MISMATCH_REPAIR	0.060400867084671114
WP_HOMOLOGOUS_RECOMBINATION	-0.13781068640316
WP_INTERLEUKIN11_SIGNALING_PATHWAY	0.1714519821051446
WP_IL3_SIGNALING_PATHWAY	0.0256649152388844
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	0.03749976601819804
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	0.03860262447152736
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	0.12287099785548619
WP_DISORDERS_OF_THE_KREBS_CYCLE	-0.16279534699270876
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	0.10208040734483029
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_PATHWAY	0.17864807505384292
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	0.025637910726739946
WP_CANONICAL_NFKB_PATHWAY	0.11802634964718876
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	0.015384262069382064
WP_KETOGENESIS_AND_KETOLYSIS	-0.06421270104577355
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	-0.13686776536027098
WP_NUCLEOTIDE_EXCISION_REPAIR	0.0240133718651765
WP_CAMKK2_PATHWAY	0.03666657609792603
WP_BASE_EXCISION_REPAIR	0.08048980192861975
WP_PURINE_METABOLISM	0.031493870144027006
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	0.07242487580319935
WP_UNFOLDED_PROTEIN_RESPONSE	0.1686876238295609
WP_MITOCHONDRIAL_CIV_ASSEMBLY	0.001581744204503767
WP_MITOCHONDRIAL_CIII_ASSEMBLY	-0.21659560199675984
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.05136307516261813
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2	0.05143842424937909
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS	-0.04268119252360626
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY	-0.14161090389903283
WP_AUTOPHAGY	0.04370044493151849
WP_GLYCOLYSIS_IN_SENESCENCE	0.02188407009419883
WP_TCA_CYCLE_IN_SENESCENCE	-0.1639359293061801
WP_FLUOROACETIC_ACID_TOXICITY	0.30369070304885815
WP_BIOTIN_METABOLISM_INCLUDING_IEMS	-0.021249372108272015
WP_RIBOFLAVIN_AND_COQ_DISORDERS	0.21339793695161818
GARY_CD5_TARGETS_DN	0.049341905576441136
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	0.035950788383625885
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	0.025463814532092267
PUJANA_CHEK2_PCC_NETWORK	0.022517077030575657
SHEN_SMARCA2_TARGETS_UP	0.05976968886147968
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	0.07322268215049754
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	0.01595394236616518
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.05349792154018092
HUMMEL_BURKITTS_LYMPHOMA_DN	-0.018869663477992356
TIEN_INTESTINE_PROBIOTICS_6HR_UP	0.03923564445050349
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	0.019688138024587274
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	-0.00793846823201251
LUI_THYROID_CANCER_PAX8_PPARG_DN	0.08460974221037358
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	0.25540553759717605
MARKS_HDAC_TARGETS_UP	-0.08777015825352201
WAKASUGI_HAVE_ZNF143_BINDING_SITES	0.06076959272466423
BAKER_HEMATOPOESIS_STAT1_TARGETS	-0.007280465380037939
BAKER_HEMATOPOESIS_STAT5_TARGETS	0.38094669738236125
GILMORE_CORE_NFKB_PATHWAY	0.1599933160765151
SCHEIDEREIT_IKK_TARGETS	0.10526282539358937
DUTTA_APOPTOSIS_VIA_NFKB	0.056984062606844056
GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION	0.09096373108427963
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5	0.05430379813635469
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_18	0.3635096545514047
LUI_THYROID_CANCER_CLUSTER_3	0.04330802513311689
LUI_TARGETS_OF_PAX8_PPARG_FUSION	0.05669140599687122
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.039629242788520244
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	0.12961415180665228
OHASHI_AURKA_TARGETS	-0.40041944202538193
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	0.022571751518550256
XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR	0.13835246877321838
EINAV_INTERFERON_SIGNATURE_IN_CANCER	0.03894638226133117
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	-0.035330134240777855
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN	-0.08865372243474678
MANN_RESPONSE_TO_AMIFOSTINE_UP	0.12550286626106139
PUJANA_XPRSS_INT_NETWORK	-0.0664693027811611
PUJANA_BRCA_CENTERED_NETWORK	-0.042961103930828706
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	-0.156824345013879
KAUFFMANN_DNA_REPAIR_GENES	-0.00909245708806719
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	0.14063550962912416
RADAEVA_RESPONSE_TO_IFNA1_UP	0.0026483204440502874
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN	0.06984373755317713
MANALO_HYPOXIA_DN	0.054664097620714724
TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	-0.052887163613117155
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	0.06876082399049878
MOOTHA_VOXPHOS	-0.010664601957354013
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	-0.07674442137461986
PEART_HDAC_PROLIFERATION_CLUSTER_DN	0.03841042314247589
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP	0.1692298276732527
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	0.07673880413390688
PARK_HSC_AND_MULTIPOTENT_PROGENITORS	0.008392960281505083
ROETH_TERT_TARGETS_UP	0.06935119676626397
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	0.06525530291323303
KAMMINGA_EZH2_TARGETS	-0.028456566858083503
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN	0.09654894846320841
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	-0.08394979991463261
ZHOU_TNF_SIGNALING_4HR	0.026628997207231896
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	0.09634551360330719
SONG_TARGETS_OF_IE86_CMV_PROTEIN	-0.07305281303860753
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	-0.06268390532093994
WHITESIDE_CISPLATIN_RESISTANCE_DN	-0.13015626405952463
KALMA_E2F1_TARGETS	-0.18252260543928334
SINGH_NFE2L2_TARGETS	-0.08989550469277346
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	0.1411974478871575
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN	0.030660091104509863
WONG_MITOCHONDRIA_GENE_MODULE	0.007748379892304346
WONG_PROTEASOME_GENE_MODULE	-0.009710413451564582
FINETTI_BREAST_CANCER_KINOME_GREEN	-0.04988221698045438
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	0.0367553366644216
GALI_TP53_TARGETS_APOPTOTIC_UP	0.09307410344886385
HONMA_DOCETAXEL_RESISTANCE	0.03292937133194332
DONATO_CELL_CYCLE_TRETINOIN	0.30366380881408206
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	0.14301171652790212
MOOTHA_TCA	-0.22265460512425553
MOOTHA_ROS	0.15797782190038984
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	0.02176440824394201
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	-0.04663632262027675
MELLMAN_TUT1_TARGETS_UP	0.04974577868165458
HSIAO_HOUSEKEEPING_GENES	0.03932111390717922
IRITANI_MAD1_TARGETS_DN	0.06263897685511426
JISON_SICKLE_CELL_DISEASE_DN	0.16462924931607031
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	0.029013024165371423
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	0.1595640999785177
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	-0.05716319558721196
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	-0.14549008254507603
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	0.019881937568926433
CAIRO_HEPATOBLASTOMA_CLASSES_UP	0.020896502147389903
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	0.03283223784084521
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	-0.004645989948236278
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	0.01912388210160994
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	-0.015762979674732586
DAZARD_UV_RESPONSE_CLUSTER_G5	-0.13342787870168188
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	-0.10188946724961791
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.09256806514929192
ABRAMSON_INTERACT_WITH_AIRE	-0.0658907067846009
MIZUSHIMA_AUTOPHAGOSOME_FORMATION	0.07697900729398571
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.06034980488558437
FARMER_BREAST_CANCER_CLUSTER_5	-0.035778704005737925
BIOCARTA_PROTEASOME_PATHWAY	-0.106406202536697
BIOCARTA_KREB_PATHWAY	-0.25738881186162144
BIOCARTA_RELA_PATHWAY	0.021451403807246524
BIOCARTA_SRCRPTP_PATHWAY	-0.22149070602002183
BIOCARTA_ARAP_PATHWAY	0.14638079841365464
BIOCARTA_ASBCELL_PATHWAY	-0.32159694347010176
BIOCARTA_DNAFRAGMENT_PATHWAY	0.15356200960290636
BIOCARTA_CHEMICAL_PATHWAY	-0.014005492349845626
BIOCARTA_BCELLSURVIVAL_PATHWAY	-0.24587492745717227
BIOCARTA_BCR_PATHWAY	0.03659232094436549
BIOCARTA_CASPASE_PATHWAY	0.07399441607119189
BIOCARTA_CD40_PATHWAY	0.0938105880202016
BIOCARTA_CERAMIDE_PATHWAY	0.08293253380621624
BIOCARTA_CTL_PATHWAY	-0.19863418735492722
BIOCARTA_CELLCYCLE_PATHWAY	0.0241076198531803
BIOCARTA_D4GDI_PATHWAY	-0.009679858609758375
BIOCARTA_RNA_PATHWAY	0.1261276786725629
BIOCARTA_NDKDYNAMIN_PATHWAY	0.05133322781994456
BIOCARTA_ECM_PATHWAY	-0.04683558252287611
BIOCARTA_EIF_PATHWAY	0.07864172694667648
BIOCARTA_FCER1_PATHWAY	0.0476372821666437
BIOCARTA_FREE_PATHWAY	-0.07309463411550046
BIOCARTA_SET_PATHWAY	-0.02501098815267593
BIOCARTA_TCAPOPTOSIS_PATHWAY	-0.2412625414243668
BIOCARTA_HIVNEF_PATHWAY	0.07410347349520624
BIOCARTA_HCMV_PATHWAY	0.03819291765978591
BIOCARTA_P53HYPOXIA_PATHWAY	-0.15380908883158376
BIOCARTA_IL2_PATHWAY	0.08132932725299431
BIOCARTA_IL3_PATHWAY	0.2652271320412676
BIOCARTA_IL4_PATHWAY	0.10112614991853647
BIOCARTA_IL2RB_PATHWAY	0.05292339197872729
