Gene	S1	S2	S3	S4	S5	S6	S7	S8
ABCB4	0.0199494	0.0607336	0.056797	0.29756099999999996	0.0566471	0.0	0.0116964	0.204339
ABCB5	0.0168854	0.0804142	0.0373042	0.20554109999999998	0.0647695	0.0	0.078496	0.0200258
ABCB6	2.249345	0.542342	1.139325	0.7432950282137999	0.78923400908901	0.64106	0.39823970000000003	1.4736392
ABCB7	3.21743553	2.5741199999999997	0.77269400294444	0.983635	1.124327	3.744878	1.143755	5.793902600000001
ABCB8	16.440999	16.557998	19.999671	16.369288	22.216161300000003	16.7148337	21.50107400256217	23.237980000000004
ABCB9	1.4806162	1.08509310504099	1.974395	2.4870477	2.082705554764	2.0550363099999998	0.998696719	2.936058
ABCC1	5.496461999999999	5.4355323	8.814827	14.117348	8.813618	6.6411896	7.8242501	7.844891972613101
ABCC10	4.844825	4.799076	4.842727	8.121714	7.909836	6.275267	7.287936	7.135051
ABCC11	0.1775342	0.38235260000000004	0.412179	0.6353165000000001	0.320196	0.785592	0.203576	0.15358376
ABCC12	0.0	0.0	0.0	0.0	0.0307942	0.0	0.0	0.0
ABCC2	0.81740890260856	0.907681	0.855612	0.26998749	0.6707930004957989	0.9499194	0.7854759	0.931858700763792
ABCC3	0.5028031100000001	0.939632	0.957218	0.9208417000000001	0.793787	0.490197	0.8845333000000001	1.2068729999999999
ABCC4	2.0119400013073196	2.0882229999999997	2.112169	1.9850725200000001	2.4103944157383	1.9116273174494	2.4413184489999997	4.374987760926101
ABCC5	7.09936977378	7.647235	6.058976773	7.858082999999999	7.509563025544	5.9430036	7.9631264	7.148094
ABCC6	0.2177985	0.18232669999999998	0.0787423	0.1931389	0.1435451	0.1182664	0.0703564	0.15711920000000001
ABCC8	0.0145417	0.0265332	0.08289289999999999	0.0300292	0.0822505	0.066709	0.0158851	0.0820769
ABCC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCD1	0.214167	0.0384103	0.200287	0.25807	0.2247053	0.0521838	0.0835501	0.324308
ABCD3	1.18733	0.6225584	2.563198	4.0226826	2.6136690000000002	3.1845859999999995	4.854590399999999	6.219627
ABCD4	36.15228100252192	39.765706	40.447140999999995	40.482254000000005	40.63260200000001	48.9747096	45.893902000000004	44.64287299999999
ABCE1	14.890127	23.140326999999996	18.937059	23.120411	22.290578999999997	30.124464	22.171101999999998	44.162035
ABCF1	51.717767074298585	42.90056480000001	47.538393822399996	52.27964099999999	46.925162733600004	56.65781240000001	50.702005	50.2275564
ABCF2	2.566848	2.52248	1.002583	2.7941149999999997	3.661172	2.144812	3.4724890000000004	2.807958
ABCF3	67.621387	76.123934	61.34787800000001	75.75372325	59.19432	75.34868300000001	64.941626	71.44839653049
ABCG1	9.8233108	2.9477449	14.0168114	5.621281	10.754805	4.2905359999999995	7.413571	5.538137000000001
ABCG2	0.2026409	0.868897	0.392832	0.499118	0.135981	0.390791	0.029967	0.0631301
ABCG4	0.0	0.0716938	0.0	0.0	0.0	0.0	0.0	0.0
ABCG5	0.0121045	0.0440911	0.0519028	0.0767413	0.143902	0.0664455	0.100242	0.0456812
ABCG8	0.0996227	0.207606	0.167777	0.156735	0.141748	0.0909853	0.352147	0.29963
ABHD1	1.7925499999999999	2.252607	0.953846	1.627073	1.7127	2.245331	3.0688033999999997	1.9993360021656899
ABHD10	8.399252	21.94568	13.117499999999998	19.62068	12.511239999999999	20.62229	13.3433	24.11441
ABHD11	9.86647	12.134667000000002	5.1029279999999995	8.541565	6.177140024127399	9.893984	8.427287	8.524125
ABHD12	13.411215	14.170990999999999	14.574814	9.698041	13.111699000000002	9.934093	12.404965	4.136579
ABHD12B	0.3597888	0.3318808	0.28917930000000003	1.571377	0.9537765	0.8233375	0.14318219999999998	0.4199564
ABHD14A	17.07656	20.233694	15.73556	24.331775	19.212549000000003	20.071324000000004	14.347726999999999	18.130828
ABHD14B	28.389833	30.269014000000002	36.421687	26.679653999999996	32.103835	27.986676	28.347400000000004	32.732992
ABHD16A	35.50810384336381	45.40100298000001	40.55173813950001	38.48908297330571	42.58288148493656	34.73834970860002	47.058986699260004	43.89699412
ABHD16B	2.32425	3.29059	2.25589	4.21855	4.044	5.22471	3.92698	6.52173
ABHD17A	9.606349	3.9739570000000004	7.058426000000001	8.4607749	7.917197	7.268937	8.568850999999999	6.438223
ABHD17B	14.7527	19.1671	18.0942	15.7842	17.2143	19.8667	17.6828	26.8534
ABHD17C	0.15570714419	0.878288	0.411989	0.394052	0.0581613	0.133808	0.133552	0.260178000183627
ABHD18	19.153285999999998	18.476913001251674	18.609630003597147	14.970257	16.2879572318	16.137477194000002	18.1080086	14.116782224
ABHD2	2.356513	7.4661409999999995	8.230032	9.505901999999999	8.137114	2.9884830000000004	11.989616	15.235469
ABHD3	7.646218	10.712148	9.507204	12.664520000000001	20.154252999999997	8.938918000000001	15.679954	18.654718
ABHD4	22.923423009562512	27.663245	36.072990999999995	28.552374	26.294152	24.602624000000002	28.819164999999998	24.589700000000004
ABHD5	8.4246534	6.9700162	11.135816753099999	8.617113	9.998980999999999	7.240319	11.722840000000001	8.077297
ABHD6	5.136519	8.27868	9.346462	13.499215	7.738315	4.61224	10.428895645	7.958854
ABHD8	0.882799	1.277505	0.91387	0.51135	0.0	0.728875	0.613324	0.307991
ABI1	100.56008921	74.713025	105.79888	87.512461	101.74412176720001	76.235117	91.86261200000001	74.92804650000001
ABI2	21.0753972	24.204019	24.603383	23.286865000000002	16.4766434926	22.926712000000002	19.431434000298403	34.58065199999999
ABI3	5.45041	2.8773009	4.685973	1.727792	5.9090180000000005	1.1555	3.439559	0.369662
ABI3BP	1.1207924	1.7902509000000002	1.1561517	2.4714524	1.92234107	0.90468251	2.3248296	1.2210014999999999
ABITRAM	1.973565	3.8991689999999997	2.208317	5.344419	1.607432	4.014245000000001	4.377625	2.711321
ABL1	5.44817	6.20029	4.57568	10.5411	7.55239	3.44789	7.53577	2.35914
ABL2	0.686494	1.3948881	1.017350162962	1.6692529999999999	1.0852681	0.8019209	1.4934219	0.5368519
ABLIM1	212.08656200000001	223.33554299999997	217.59217921858	310.25518400000004	180.83043099999998	284.21145140000004	222.540658	344.0976368
ABLIM2	1.0538581	1.0793521	1.1006879999999999	2.038015	1.81562	2.483396	1.511243	3.5217410000000005
ABLIM3	0.0	0.0	0.09971898900000001	0.0	0.0	0.0	0.031466146	0.0
ABO	0.91449	0.86423	0.637297	0.21455496000000002	4.149864	1.9610319999999999	8.911207	13.085512472540001
ABR	21.6694503	24.105804663932	24.701563038565943	28.718633673095994	34.772737410617	27.523011735	31.486035399318805	39.35689529999999
ABRACL	1.53387	0.0	0.574655	1.03188	0.217441	1.58051	0.68993	1.40041
ABRAXAS1	17.19733	18.940089	13.529570999999999	19.087819999999997	15.832499	20.946697999999998	14.552893000000001	20.562350000000002
ABTB1	58.01585600000001	51.83877400069652	49.427279	38.652834369999994	40.914208	57.66329399999999	53.728299	65.95658300000001
ABTB2	1.35741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAA1	14.07773	19.022518499999993	18.208428	20.409321299999995	12.4683324	23.32665359	17.034275799999996	22.757799999999996
ACAA2	68.60813999999999	54.637800999999996	88.2970864	65.442294	78.08066000000001	59.157264000000005	93.952212	64.88862
ACACA	3.51904394544	3.740779925119	4.78992033812	3.7390689999999998	6.279988302722073	4.815234565827	7.4287057	6.70874870141954
ACACB	2.8785516927565404	6.8457240426242	6.918649700000001	8.536902699999999	4.790228900000001	5.7440937228852995	6.819611485251001	7.188814
ACAD10	7.727479700000001	9.652418200000003	8.212936600401067	13.010987349999999	8.1816202	10.818305	10.1683477	11.126700044355198
ACAD11	5.47799	6.221178	3.173207	5.287135	3.9680500999999997	6.446166000000001	4.875932	2.241377
ACAD8	14.530958	14.122573500000001	16.393274	9.988299000250079	14.584481199999999	12.325408	15.296766	17.139469
ACAD9	5.803832	6.057720999999999	2.695547	5.4963886865989995	4.792913	9.647416	5.8855770000000005	6.465888
ACADL	0.158813	0.164197	0.0833864	0.15668	0.160518	0.035739	0.139301	0.111245
ACADM	46.32283399999999	50.728227000000004	36.635749851700005	38.12642900000001	43.4109782	46.071483	42.814202	50.193594
ACADS	3.110976	3.671148	1.85806	2.87323	1.03177	2.33446	1.73003	2.676036
ACADSB	12.390989999999999	18.02954	11.347946	12.42738	10.51905	13.86295	10.846666	14.850444
ACADVL	29.481731390000004	40.67438917225601	32.912264701240495	30.02346090037269	31.340843204	37.07491030032345	34.842383	34.94201128
ACAN	0.0263059	0.075784	0.0474998	0.1010861000595232	0.018736890859675	0.0362367	0.0	0.0523849
ACAP1	66.02691999999999	43.703329	56.91952799999999	56.726504	46.48788499999999	57.787846	58.303991	57.931345
ACAP2	40.95801	32.407002	59.974956	41.039522	51.20067879999999	35.741282	40.765333000000005	43.438384
ACAP3	3.26010840160785	4.065368	2.7119490030198	2.2461941999999997	3.5629387	1.5348306999999999	2.09479881493	2.6602085
ACAT1	3.8204881000000004	7.9745953	6.6057945600000005	8.968894	13.983483	4.960808	7.793724000000001	10.122517000000002
ACAT2	25.90773	26.13532	35.283280000000005	19.83575	24.26333	22.712870000000002	22.54777	23.701091
ACBD3	0.904507	0.715763	0.362993	2.40551	0.371016	1.35289	2.0801	1.34689
ACBD4	12.9112601568	22.189910000000005	10.666969000000002	16.86785	10.558401999999997	16.88123833	14.154773	17.947518002922404
ACBD5	8.225335836	11.617816000000001	13.42144	11.087823	10.002094000180495	8.458377451706	11.764506	12.537474999999999
ACBD6	2.44347250148338	1.6628279999999998	1.3330889000000001	6.250743399999999	3.760922	3.6866513309999998	4.137966	3.116855
ACBD7	0.0	0.0	0.0	0.0	0.124889	0.0	0.0	0.199954
ACCS	1.7845865999999997	3.0473500000000002	1.1887905	4.076465	1.7201869	4.4026017	9.623211	7.7899650000000005
ACCSL	0.08387776962999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACD	9.1062377135	13.867408000000001	13.273919	12.881632	9.677311000000001	13.975331999999998	12.651488	14.449074
ACE	5.3161057	4.29221	4.4458874999999995	6.0900543	4.191919170000001	2.3709770999999997	6.814231000000001	7.2790040000000005
ACE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACER3	0.800646	2.871625	4.074592	2.475946	1.9697192000000001	2.285831	4.891909	3.102589
ACHE	0.0	0.0	0.0132971	0.0898823	0.2187236	0.0	0.1138786	0.0
ACIN1	5.697070999999999	7.455349314	6.4498791	12.13134253	7.910174799999999	10.800051999999999	10.513734	11.4307321
ACKR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	0.8565012	0.8203704	0.480185	0.474368	0.5372225	0.514639	0.31688700000000003	0.840724
ACKR3	1.75468	5.39083	0.0	0.0	1.46867	3.8339	2.40458	4.24854
ACKR4	0.0	0.0	0.0	0.0	0.117936	0.0	0.0	0.0
ACLY	29.330374	30.357221000000003	39.225139	27.235217999999996	33.506895	28.525512	31.854828000000005	37.098315
ACMSD	0.0	0.0	0.349549	0.213551	0.3836812	0.41504	0.290385	0.4926544
ACO1	11.294826	10.730979999999999	9.05457	10.46036629	10.887680000000001	10.44286	10.18739	13.29575
ACO2	4.902045	3.8445169999999997	5.10147	7.511362999999999	1.8429539	2.6890359999999998	5.04721	7.625606100000001
ACOD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT11	0.8433109999999999	1.3643699999999999	0.812586	1.4553077	1.34886	1.0921747000000002	0.9384869	1.501578
ACOT12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT13	17.45713	11.74431	13.8334	9.536265	13.00463	8.45443	12.88961	4.87223
ACOT2	4.1759509999999995	6.372677	3.039679	4.321389	3.49116	4.955378	3.3563000000000005	3.84552
ACOT6	0.0	0.123438	0.0	0.0	0.0	0.0375502	0.0	0.0
ACOT7	3.628551	2.8104500000000003	4.79131	1.8816248	4.541329	3.34616	4.923808	2.859733
ACOT8	14.89179	15.674885000000002	11.686063099999998	14.125733	12.862539000000002	15.491406	14.790835000000001	16.901397
ACOT9	21.5049041	15.4928633	20.187748999999997	13.4334545	28.2173097	7.4807288000000005	26.7138846	10.897772902353049
ACOX1	14.086346000000002	14.885545	10.991115	14.476280000000001	11.661695521853002	11.899296999999999	14.913649999999999	16.985262500000005
ACOX2	0.0	0.0	0.0503703	0.179405	0.0	0.0	0.0903158	0.0
ACOX3	6.591198	6.667844199999999	9.292918	8.24285	9.484208000000002	6.37063	9.67485	10.513249000000002
ACOXL	0.16852650000000002	0.1032314	0.37721180000000004	0.45205	0.2028026	0.1250979	0.511899	0.2798554
ACP1	52.695513999999996	53.87286799999999	44.824119	55.516560161840005	46.623363000000005	54.67448	49.779758	60.43693
ACP3	0.23320302343979998	0.0	0.0	0.0332529	0.34798090000000004	0.0587302	0.564417	0.0
ACP5	21.117191	10.416833	13.882447600000003	3.5193715058999997	12.623204	2.725094	10.609221999999999	4.901502719999999
ACP6	20.9636624	13.155335999999998	20.14399	17.834111	15.055845999999999	15.086391	15.344975	15.571716
ACP7	0.101376	0.231776	0.158154	0.1767319	0.304749	0.303187	0.204058	0.223943
ACR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACRBP	0.42386667	0.5663726	1.4253075	0.683208	0.2044996	1.640504	1.360243	0.3065
ACRV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSBG1	0.5482665	0.841434	0.244173	0.466611	0.190726	1.27371	0.877046	0.6420971
ACSBG2	0.0	0.584233	0.33506400000000003	0.0768463	0.0	0.240978	0.1573737	0.0179683
ACSF2	1.450209	3.0525713	1.9421276	1.1262677	4.5125104	2.3608333999999997	3.359242	2.3927852000000005
ACSF3	42.61490478999999	40.74215999999999	43.24638099999999	40.471385429899996	47.92934919999999	39.47157150260307	51.578292899999994	44.512139543600014
ACSL1	1.7839390000000002	0.4975919	2.5715335	2.7866689999999994	2.0379182	0.7763405000000001	1.1850868	2.683517
ACSL3	23.857795999999997	29.700124	20.901194999999998	29.285697	23.335142651299996	30.964221000000002	27.626611999999998	35.055467
ACSL4	11.610332000000001	10.90747	12.32201	10.599236999999999	15.812102	9.100048168929	13.74584	11.811169
ACSL5	4.8282869999999996	1.804584	3.5811659999999996	4.98288	3.779966	4.169297	2.8374189999999997	5.849385
ACSL6	19.437285300000003	19.2040705	16.7293191	16.374254	17.51553	21.182276	18.236947699999998	18.143602
ACSM1	0.0	0.1627149	0.130237	0.3054904	0.0	0.1692216	0.0760904	0.3903601
ACSM2A	0.925376	0.767687	1.586785	2.6179571	0.74285	1.822604	1.734674	2.062567
ACSM2B	1.9017567	2.8353449	2.1711062336999998	2.4765269	5.0368424	2.3066386999999997	2.7984280000000004	0.7107517000000001
ACSM3	2.6626784	6.151695999999999	2.565305	6.763853	3.0163473	4.2562093999999995	3.1513199000000003	5.767102
ACSM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSM5	0.048427	0.126091	0.102518	0.250474	0.338659	0.0454599	0.414395	0.0473199
ACSM6	0.0161423	0.065783	0.0999946	0.1674078	0.1645344	0.0898689	0.11234920000000001	0.0458759
ACSS1	1.660911	1.7977821	2.297067	2.372267	1.56629	1.4505409999999999	1.5830836	12.013952
ACSS2	5.0963178000000005	16.777136400000003	4.574692579451	11.064093460141999	3.162537604503	7.996588399999999	3.949822	13.851819
ACSS3	0.0169085	0.0	0.0	0.1848626	0.0	0.249851	0.0402709	0.0160161
ACTA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0880473
ACTA2	36.117197999999995	24.324628	31.796039	16.908757	50.306483099999994	21.397376	47.612503000000004	22.12906
ACTB	6938.1836060000005	5940.576238000001	7834.2604980000015	5988.484094000001	7223.230138000001	6325.225372	6913.214964	6083.0328850000005
ACTC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTG1	493.282808	497.514401	459.27888999999993	442.96404	631.65525	545.64617	622.505	560.8592900000001
ACTG2	0.0796152	0.0	0.20767	0.165248	0.0797648	0.110628	0.270853	0.205902
ACTL6A	47.027458	39.15759399999999	31.603986	34.467246	28.494805999999997	35.073231	35.123539	31.81410167
ACTL6B	0.0	0.0	0.0	0.0	0.0735416	0.0	0.0	0.0
ACTL8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTL9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTN1	52.396993699999996	111.4296779	27.085991500000002	123.656159	27.766027	218.77274000000003	37.6167986	208.45841299999995
ACTN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTN3	0.0	0.0	0.207376	0.0	0.0	0.0	0.0	0.0
ACTN4	7.7197554165	8.678768999999999	20.006709145000002	9.160207999999999	11.3200308	9.1919991	16.2157162	12.220310000000001
ACTR10	71.143031	79.49421199999999	70.636995	70.243392	69.797967	77.34587200000001	70.45090699999999	64.025334
ACTR1A	14.277564	6.183201	9.786631999999999	8.993847	9.469014	9.868870000000001	10.461753	3.2810070000000002
ACTR1B	2.1399527999999997	2.91956	1.3860139999999999	1.9026197	2.089512	3.565017	2.08417	4.065978
ACTR2	63.127962000000004	114.95444900000001	100.028951	99.23444	94.60494	131.83563	126.81784200000001	191.74892
ACTR3	294.199223	337.686167	361.65538	276.299361	382.75071	316.513992	383.66034600000006	429.86333299999995
ACTR3B	3.4711141999999997	6.810491799999999	4.340097999999999	5.700528000000001	7.464849999999999	5.565072	3.4368290000000004	6.492432
ACTR3C	4.129478767	4.459061	4.258374	4.806636	6.708269999999999	5.68779224917	4.0258138	2.5354674314
ACTR6	61.57413600000001	48.021702999999995	59.63968359999999	56.628351	53.057733999999996	50.398548	54.457134599999996	46.899368499999994
ACTR8	14.108630000828303	17.101329999999997	22.906368999999998	17.775546	14.325856	15.316432	14.195297	14.160962999999999
ACVR1	0.549441	2.1243499999999997	0.6866658	2.795188	2.68326	2.34578	3.001836	6.26628
ACVR1B	0.7593586999999999	0.531022	0.2596129	0.7471918999999999	0.3001223	0.7521002	0.501284	1.598593
ACVR1C	0.20401770000000002	0.936643534	0.180359	1.576392	0.2355491	1.605078	0.0909079	1.8946250000000002
ACVR2A	3.0061033	9.125409	2.22002400798409	6.639209999999999	3.2559089	6.729853	4.069404	5.811503
ACVR2B	0.626907	1.7514534	0.0184643	1.1915016	0.02527114	0.5607335999999999	0.6653218000000001	0.9715767
ACVRL1	0.0268901	0.0933786	0.1343392	0.115746	0.0536208	0.0581274	0.1653278	0.2513761
ACY1	5.04468684197	1.8626483	1.6482884	3.3127739999999997	2.0809110000000004	2.4717502999999996	1.391125	3.2086351
ACY3	0.0	0.0375907	0.0	0.0	0.0	0.0263596	0.0	0.0
ACYP1	6.468122	4.450000999999999	4.3674219999999995	4.941605	7.291489	4.431624	5.255160999999999	3.5411
ACYP2	22.560147	15.031731	18.059371	16.298262	18.698783	16.32184	13.346767999999999	17.244193
ADA	5.536658	6.820177000000001	4.650934	5.901652	9.449912000000001	8.016499399999999	8.043998	5.115298699999999
ADA2	2.4390590000000003	7.263051699999999	5.32173575	10.896295	6.6554679	11.991868999999998	13.362766	13.412128
ADAD1	0.282765	0.0	0.021045062	0.0	0.07388537099999999	0.0	0.0	0.0
ADAD2	0.1028995	0.8586708999999999	0.40248890000000004	0.6940272999999999	0.0447896	1.275846	0.19756030000000002	1.0391927
ADAL	4.65868	2.729736	2.102642	4.5638887	4.835280000000001	3.588812999999999	1.9777705000000003	3.965977
ADAM10	130.827857	120.3513611	129.35834499999999	117.65139800000001	163.43179999999998	160.19768194	186.96545061	223.36231629999997
ADAM11	0.2055373	0.541971	0.07212550000000001	0.18967111361	0.114833	0.6944312	0.00136374	0.1402057
ADAM12	0.0	0.13024	1.2280560999999999	0.17562360000000002	3.347338	0.1997593	2.819677	0.7963004
ADAM15	14.144640999999998	10.6341311	9.572116023180024	10.663166	15.803862570000001	8.977771	12.837695511206073	13.210486739949998
ADAM17	22.9959017175724	23.0903151	20.87594	22.003212566999995	12.0001884	12.230202099999998	24.324808801592027	19.133602521399997
ADAM18	0.0	0.0	0.0	0.0	0.058356	0.0	0.0	0.084965
ADAM19	3.626561	3.081137	4.206962	0.6173696	5.9495054	1.114806	8.50633	2.541143
ADAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM22	0.7209745343470001	0.34893489	0.882453604	0.6025299823	1.12050182544	1.2740771999999998	0.9547483959999999	1.2973203
ADAM23	0.620449	9.06747	3.3868	5.34279	1.335023	2.7268499999999998	3.57315	5.930969999999999
ADAM28	0.0	0.0	0.0191925	0.118745	0.8265754	0.028310004444000003	1.3672214	0.1612713
ADAM29	0.3158149	0.3958301	0.471707	0.0528451	0.1599371	0.108847	0.117268	0.265975
ADAM32	1.12805	1.0031324000000001	1.4501651999999998	1.7145328000000002	1.600698	1.0047063999999999	1.3719741	0.825398
ADAM33	0.0317033	0.0126802	0.0853827	0.129802	0.016042	0.0	0.0751934	0.0457389
ADAM7	0.0	0.0	0.0	0.0	0.0200131	0.0	0.0	0.0
ADAM8	7.8482199999999995	6.562322999999999	8.771944	7.6657786	7.989249000000001	2.9966252	13.999113	11.964224999999999
ADAM9	0.476562	0.10591	0.22508109999999998	0.022410900794425002	0.3248959	0.0769529	0.328723	0.182703
ADAMDEC1	0.0	0.0158863	0.0	0.0	0.0	0.0360726	0.39774339999999997	0.0
ADAMTS1	0.0	0.0787611	0.1676774	0.0	0.1613178	0.0334294	0.0	0.167453
ADAMTS10	0.5542669	3.2341783	1.2743324999999999	2.57791	0.5237176	5.683838099999999	2.1668531	2.157102
ADAMTS12	0.120813	0.0	0.384512	0.524073	0.0	0.0375945	0.0	0.0
ADAMTS13	0.40617359999999997	0.0594966	0.1597338	0.100289	0.24338120000000002	0.14310642	0.5302011972	0.34863879999999997
ADAMTS14	0.0	0.0	0.0	0.0	0.00151358	0.0186923	0.00148773	0.0
ADAMTS16	0.15871311	0.23959980000000003	0.176633	0.3562492	0.34888529999999995	0.33628559999999996	0.3113497	0.12938
ADAMTS17	0.6757672	0.7852135	0.0	0.0437003	0.0	1.3064580000000001	0.11717910000000001	0.0262208
ADAMTS18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS2	0.1431786	0.1446872	0.280454	0.580662	0.444872	0.1888354	0.32244	0.1117984
ADAMTS20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS4	0.093015	0.969347	0.0	0.501843	0.0876341	0.47575	0.2916436	0.19759
ADAMTS6	0.12475850000000001	0.0	0.0	0.280356	0.2584983	0.0200749	0.5744898	0.0558439
ADAMTS7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS8	0.0	0.0181679	0.0354109	0.0	0.261511	0.149227	0.0	0.0312525
ADAMTS9	0.4793602	0.0	0.158129	0.0784281	0.0747629	0.0	0.0136709	0.0
ADAMTSL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
