Set	Score
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	0.03493659465650288
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP	0.007454716753429699
SCHMAHL_PDGF_SIGNALING	0.009599369406382023
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	-0.00805408904170771
ALCALA_APOPTOSIS	0.04127730200487319
OZEN_MIR125B1_TARGETS	0.07734849289877978
KAUFFMANN_MELANOMA_RELAPSE_DN	-0.08293818609268795
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	0.06447791394104428
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	0.08124706780984017
CAFFAREL_RESPONSE_TO_THC_8HR_3_DN	-0.054491963526045996
CAFFAREL_RESPONSE_TO_THC_24HR_3_DN	-0.07744938995761697
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	0.059713125557479776
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN	0.28218086905319634
MORI_PRE_BI_LYMPHOCYTE_DN	0.11855627711151434
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	0.06675383571767
COLLIS_PRKDC_REGULATORS	-0.2602872749738778
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	-0.08510480420901569
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	0.33341855533434617
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	0.00020942357735632196
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS	-0.04104041657126934
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	0.014163966737708365
DING_LUNG_CANCER_MUTATED_FREQUENTLY	-0.15441898816219443
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	0.07523644896050284
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	0.044547773814376336
BYSTROEM_CORRELATED_WITH_IL5_DN	0.04265565857269692
GOLUB_ALL_VS_AML_UP	-0.01075162695417885
SCHUHMACHER_MYC_TARGETS_DN	-0.1030185175120611
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	0.00010687594676642925
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	0.0620652276794323
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	-0.022663647848997777
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP	0.10860892258491339
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP	0.20177607987643842
GOLUB_ALL_VS_AML_DN	-0.0880819738813986
DISTECHE_ESCAPED_FROM_X_INACTIVATION	-0.02221298196867833
CHEOK_RESPONSE_TO_HD_MTX_DN	0.057246727767113675
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	0.013993741613234644
HASLINGER_B_CLL_WITH_17P13_DELETION	0.16221261228626832
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	-0.021585508909644537
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	-0.12427000741940902
GALE_APL_WITH_FLT3_MUTATED_UP	0.10309867860235286
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	0.033992360637005024
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	0.010439021671552026
XU_CREBBP_TARGETS_UP	0.18743334781947965
MARCHINI_TRABECTEDIN_RESISTANCE_UP	0.23539702879953653
MOREIRA_RESPONSE_TO_TSA_UP	-0.0625126391225725
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	-0.04883238006455973
MARSON_FOXP3_TARGETS_STIMULATED_UP	-0.04192858808851902
MARSON_FOXP3_TARGETS_STIMULATED_DN	0.10950855487628573
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	0.18151969195952553
LEE_METASTASIS_AND_RNA_PROCESSING_UP	0.03493076400896717
FINETTI_BREAST_CANCERS_KINOME_GRAY	0.29270715705215433
POS_RESPONSE_TO_HISTAMINE_DN	0.12097409046380475
MCCABE_HOXC6_TARGETS_CANCER_DN	0.14179771738394975
ITO_PTTG1_TARGETS_DN	0.1430602052761604
GRATIAS_RETINOBLASTOMA_16Q24	0.08077903164680819
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	0.18412326427362682
SPIRA_SMOKERS_LUNG_CANCER_DN	0.14554896098031464
NICK_RESPONSE_TO_PROC_TREATMENT_DN	0.005503341666500164
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	-0.10026029780539712
LEE_EARLY_T_LYMPHOCYTE_DN	0.2533635416500714
LEE_DIFFERENTIATING_T_LYMPHOCYTE	0.10490124823484225
MIKKELSEN_PLURIPOTENT_STATE_DN	0.24767655153898951
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	0.10545134000843767
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	0.031531790795717884
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	-0.06722968130908184
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN	-0.15550370741893937
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_2	-0.13566249997040417
LI_DCP2_BOUND_MRNA	0.04994140987114004
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_UP	0.03587547674619892
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN	0.3939398915416583
ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS	0.011624108170224448
IM_SREBF1A_TARGETS	-0.07780096939651013
LIU_IL13_MEMORY_MODEL_DN	0.007689567701783435
FU_INTERACT_WITH_ALKBH8	0.18804548195065743
HOLLEMAN_DAUNORUBICIN_B_ALL_DN	0.20085914769447755
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	0.35423261903144554
HOLLEMAN_DAUNORUBICIN_ALL_DN	0.19983727502825252
ANDERSEN_LIVER_CANCER_KRT19_UP	0.18029914576193418
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_SALMON_DN	0.11280319498046873
BIOCARTA_BLYMPHOCYTE_PATHWAY	-0.16985332908648723
BIOCARTA_VDR_PATHWAY	0.0004793388025225487
BIOCARTA_RARRXR_PATHWAY	-0.044819753809609876
BIOCARTA_RANMS_PATHWAY	0.0975283401798912
BIOCARTA_HSWI_SNF_PATHWAY	-0.10550809499032443
BIOCARTA_PCAF_PATHWAY	0.06435711728979594
BIOCARTA_MHC_PATHWAY	-0.06177244371247246
BIOCARTA_PRC2_PATHWAY	0.12838969039633025
BIOCARTA_SM_PATHWAY	-0.03274260024186836
BIOCARTA_IRES_PATHWAY	-0.10333863436194865
BIOCARTA_BBCELL_PATHWAY	-0.3531549684563763
BIOCARTA_NPC_PATHWAY	0.10767797983657407
BIOCARTA_HBX_PATHWAY	0.05935758627672447
BIOCARTA_CPSF_PATHWAY	0.06854055626459804
BIOCARTA_TERC_PATHWAY	0.04922106518479387
BIOCARTA_SAM68_PATHWAY	0.031552296789177585
BIOCARTA_SUMO_PATHWAY	-0.23619235735051347
BIOCARTA_STAT3_PATHWAY	0.11110696599327498
BIOCARTA_CIRCADIAN_PATHWAY	-0.38091607759451146
BIOCARTA_MSP_PATHWAY	-0.3632238458293963
BIOCARTA_NOTCH_PATHWAY	0.06660062079565612
BIOCARTA_DICER_PATHWAY	-0.081173045246357
BIOCARTA_RAN_PATHWAY	0.33392692574707394
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.18021636666455998
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.05598076711962055
KEGG_NON_HOMOLOGOUS_END_JOINING	0.06007535338068052
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.018592827297611664
PID_DNA_PK_PATHWAY	0.1445592654513997
PID_CIRCADIAN_PATHWAY	-0.14953148875753874
PID_MYC_PATHWAY	0.05985637726617807
PID_RANBP2_PATHWAY	0.06773171045473743
WP_TRANSSULFURATION_PATHWAY	-0.12031529317115364
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	-0.03900677494625455
WP_DNA_REPLICATION	-0.012950405918427518
WP_PYRIMIDINE_METABOLISM	0.08650409155551987
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	0.01444079628042437
WP_IL5_SIGNALING_PATHWAY	0.09844006793602339
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	0.005767614947332001
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	-0.16379239554495362
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	0.021552108300751972
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	0.142203464355708
WP_OXIDATIVE_PHOSPHORYLATION	0.032197397103717974
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES	-0.16306111153135733
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	-0.021865932447342647
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	-0.08400728986095458
WP_NONHOMOLOGOUS_END_JOINING	0.22573806141190372
WP_NANOMATERIAL_INDUCED_APOPTOSIS	-0.11572392307523544
WP_ETHANOL_METABOLISM_RESULTING_IN_PRODUCTION_OF_ROS_BY_CYP2E1	-0.17300807921637779
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	-0.0456660889918167
WP_LEPTIN_SIGNALING_PATHWAY	0.08351518385247976
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.239221400321737
WP_IL7_SIGNALING_PATHWAY	0.06346154647206076
WP_ATR_SIGNALING	0.11067989588522642
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	0.03259111723663699
WP_IL2_SIGNALING_PATHWAY	0.17777370275467044
WP_LEPTIN_AND_ADIPONECTIN	0.02238710435761723
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	0.04837163978902878
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	0.1782657469367337
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	-0.06926617964479494
WP_PILOCYTIC_ASTROCYTOMA	0.1910404616884101
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX	-0.01428043939145127
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	-0.034007239999722765
WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	0.0852439908869485
WP_P38_MAPK_SIGNALING_PATHWAY	0.03569792070681304
WP_NUCLEOTIDE_METABOLISM	-0.10999242442954438
WP_DNA_MISMATCH_REPAIR	0.13950210306952007
WP_HOMOLOGOUS_RECOMBINATION	-0.11682244042353483
WP_INTERLEUKIN11_SIGNALING_PATHWAY	0.15202885876365305
WP_IL3_SIGNALING_PATHWAY	0.031480155854955644
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	0.017516003939325498
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	0.15040828036127368
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	0.15635300964426935
WP_DISORDERS_OF_THE_KREBS_CYCLE	-0.058104087890883276
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	-0.0019869114304011015
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_PATHWAY	0.22735623748720363
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	0.06884511093818955
WP_CANONICAL_NFKB_PATHWAY	0.15609195636696707
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	0.019768287535234193
WP_KETOGENESIS_AND_KETOLYSIS	-0.03665652383160102
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	-0.09592613401711998
WP_NUCLEOTIDE_EXCISION_REPAIR	0.04755380295841326
WP_CAMKK2_PATHWAY	0.04910452579739145
WP_BASE_EXCISION_REPAIR	0.11639368354092415
WP_PURINE_METABOLISM	-0.012275411447137891
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	0.09637635246251704
WP_UNFOLDED_PROTEIN_RESPONSE	0.1464677026044819
WP_MITOCHONDRIAL_CIV_ASSEMBLY	-0.01851248699094827
WP_MITOCHONDRIAL_CIII_ASSEMBLY	-0.17867866774827595
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.06183296480394591
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2	0.08525238931431389
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS	-0.06687909736176155
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY	-0.07144018868665461
WP_AUTOPHAGY	0.07308641597364159
WP_GLYCOLYSIS_IN_SENESCENCE	-0.10243671644388806
WP_TCA_CYCLE_IN_SENESCENCE	-0.14667227770505284
WP_FLUOROACETIC_ACID_TOXICITY	0.16812170341126514
WP_BIOTIN_METABOLISM_INCLUDING_IEMS	-0.14375032175062458
WP_RIBOFLAVIN_AND_COQ_DISORDERS	0.06931008742527432
GARY_CD5_TARGETS_DN	0.05723464038894789
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	0.04162319184957738
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	0.025700895860576653
PUJANA_CHEK2_PCC_NETWORK	0.01671805752093325
SHEN_SMARCA2_TARGETS_UP	0.06830356086637364
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	0.03615784771079925
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	0.007128844874771177
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.05820681878779286
HUMMEL_BURKITTS_LYMPHOMA_DN	-0.03705881662127954
TIEN_INTESTINE_PROBIOTICS_6HR_UP	0.06421577247325855
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	-0.030422728461598172
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	-0.003930317842078356
LUI_THYROID_CANCER_PAX8_PPARG_DN	0.11250890210766172
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	0.21930698592308606
MARKS_HDAC_TARGETS_UP	-0.1257494582763956
WAKASUGI_HAVE_ZNF143_BINDING_SITES	0.0550390198302607
BAKER_HEMATOPOESIS_STAT1_TARGETS	0.09654123361876778
BAKER_HEMATOPOESIS_STAT5_TARGETS	0.3143482055014339
GILMORE_CORE_NFKB_PATHWAY	0.18111695641950434
SCHEIDEREIT_IKK_TARGETS	0.051315620339329536
DUTTA_APOPTOSIS_VIA_NFKB	0.009949511963708408
GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION	0.08509338145833703
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5	-0.05142192868928746
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_18	0.35069876957304696
LUI_THYROID_CANCER_CLUSTER_3	0.07362982758733536
LUI_TARGETS_OF_PAX8_PPARG_FUSION	0.06276450131876316
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.06713553237933909
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	0.1390712565422729
OHASHI_AURKA_TARGETS	-0.4149478812298654
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	0.05643845441891319
XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR	0.13078337254745617
EINAV_INTERFERON_SIGNATURE_IN_CANCER	0.05698957529514742
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	0.002059984135207473
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN	-0.06041822006284423
MANN_RESPONSE_TO_AMIFOSTINE_UP	0.1384967062836991
PUJANA_XPRSS_INT_NETWORK	-0.07331790401222704
PUJANA_BRCA_CENTERED_NETWORK	-0.04018440646634036
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	-0.18859238434631484
KAUFFMANN_DNA_REPAIR_GENES	-0.016971626680256705
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	0.0682942857867183
RADAEVA_RESPONSE_TO_IFNA1_UP	0.014888208488547834
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN	0.06567224514674162
MANALO_HYPOXIA_DN	0.062043873285140126
TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	-0.07060239313963727
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	0.04663935755010178
MOOTHA_VOXPHOS	-0.00941721299920853
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	-0.08296543512022285
PEART_HDAC_PROLIFERATION_CLUSTER_DN	0.05791486555618132
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP	0.1357076039204129
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	0.06346373592567522
PARK_HSC_AND_MULTIPOTENT_PROGENITORS	0.04283884652372983
ROETH_TERT_TARGETS_UP	0.053253821710615025
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	0.05354504750250561
KAMMINGA_EZH2_TARGETS	-0.0619469415830881
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN	0.23055769688308894
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	-0.055775971689425434
ZHOU_TNF_SIGNALING_4HR	0.056359551723159707
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	0.08079743850236436
SONG_TARGETS_OF_IE86_CMV_PROTEIN	-0.10230425620448365
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	-0.04670428770727826
WHITESIDE_CISPLATIN_RESISTANCE_DN	-0.044523071646887034
KALMA_E2F1_TARGETS	-0.08906553821065309
SINGH_NFE2L2_TARGETS	-0.15478914485907305
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	0.16685571805539734
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN	0.06592533260248125
WONG_MITOCHONDRIA_GENE_MODULE	0.021696615838094086
WONG_PROTEASOME_GENE_MODULE	0.01483534932925814
FINETTI_BREAST_CANCER_KINOME_GREEN	-0.02715918509020801
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	-0.045377108981008475
GALI_TP53_TARGETS_APOPTOTIC_UP	0.08428723394940127
HONMA_DOCETAXEL_RESISTANCE	-0.017124201406976444
DONATO_CELL_CYCLE_TRETINOIN	0.24984504086224732
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	0.23967371017096462
MOOTHA_TCA	-0.16709956505406545
MOOTHA_ROS	0.08634389521657479
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	0.0647532652743804
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	-0.048777088730932235
MELLMAN_TUT1_TARGETS_UP	0.09620713609959225
HSIAO_HOUSEKEEPING_GENES	0.05280063743333947
IRITANI_MAD1_TARGETS_DN	0.1324465887993772
JISON_SICKLE_CELL_DISEASE_DN	0.1913885355753256
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	0.017202627124833312
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	0.28794330818180963
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	-0.06949103411810255
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	-0.10169016204050908
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	0.05781426254149918
CAIRO_HEPATOBLASTOMA_CLASSES_UP	0.033457392852947763
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	0.04501370945188543
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	0.02874058483706506
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	0.05521018444873122
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	0.005035233088238102
DAZARD_UV_RESPONSE_CLUSTER_G5	-0.17097977377380852
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	-0.1329013206887605
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.14837065935174168
ABRAMSON_INTERACT_WITH_AIRE	0.014048207346425545
MIZUSHIMA_AUTOPHAGOSOME_FORMATION	0.09828967589442754
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.11582131486952094
FARMER_BREAST_CANCER_CLUSTER_5	-0.0066043117322649655
BIOCARTA_PROTEASOME_PATHWAY	-0.09484229435325502
BIOCARTA_KREB_PATHWAY	-0.23877900513022604
BIOCARTA_RELA_PATHWAY	0.019250091055951508
BIOCARTA_SRCRPTP_PATHWAY	-0.24252880469869312
BIOCARTA_ARAP_PATHWAY	0.13613774892880695
BIOCARTA_ASBCELL_PATHWAY	-0.39662681307292613
BIOCARTA_DNAFRAGMENT_PATHWAY	0.11009793675823824
BIOCARTA_CHEMICAL_PATHWAY	-0.015169210484196234
BIOCARTA_BCELLSURVIVAL_PATHWAY	-0.20937836791797265
BIOCARTA_BCR_PATHWAY	0.012557005401849581
BIOCARTA_CASPASE_PATHWAY	0.06407869787798841
BIOCARTA_CD40_PATHWAY	0.07550048468248591
BIOCARTA_CERAMIDE_PATHWAY	0.06858905081967952
BIOCARTA_CTL_PATHWAY	-0.19412956284169827
BIOCARTA_CELLCYCLE_PATHWAY	-0.06772448983135951
BIOCARTA_D4GDI_PATHWAY	0.014926081530041114
BIOCARTA_RNA_PATHWAY	0.1391740067621134
BIOCARTA_NDKDYNAMIN_PATHWAY	0.048654076374087654
BIOCARTA_ECM_PATHWAY	-0.05538591064734421
BIOCARTA_EIF_PATHWAY	-0.011279563442880178
BIOCARTA_FCER1_PATHWAY	-0.0015085537183376055
BIOCARTA_FREE_PATHWAY	-0.016083113127427887
BIOCARTA_SET_PATHWAY	-0.06132474775945437
BIOCARTA_TCAPOPTOSIS_PATHWAY	-0.2875176811728441
BIOCARTA_HIVNEF_PATHWAY	0.04938820495608703
BIOCARTA_HCMV_PATHWAY	-0.08286311873758402
BIOCARTA_P53HYPOXIA_PATHWAY	-0.1615578640412822
BIOCARTA_IL2_PATHWAY	0.10833435099158253
BIOCARTA_IL3_PATHWAY	0.21027278635466773
BIOCARTA_IL4_PATHWAY	0.17980043890694056
