Gene	Score	Margin of Error	P-Value	Q-Value
IL32	0.6896475205308441			
SRXN1	0.6884515973743444			
CDH8	0.6834823158714842			
ETV7	0.6796653442949245			
IL17C	0.6781247447375075			
PCSK1N	0.6771651132875878			
EGLN3	0.6743792752288611			
GZMB	0.6738307870064615			
NAP1L2	0.6733923142932403			
SMAD1	0.667306016935604			
CCR8	0.6612798220195812			
TAP2	0.6583289154866914			
ANK3	0.6570580023107473			
CYB561	0.6540451804772376			
ARHGAP11A	0.6495990213814986			
SLC2A9	0.6457978407555118			
ZNF749	0.6433108199329078			
ECHDC3	0.6411612140427302			
TSPAN2	0.6403531713565993			
TMED9	0.6342417626983448			
KLRC1	0.6338318279262909			
PRDM1	0.6320824590295153			
NATD1	0.6319941608011042			
MAST2	0.6299405521206789			
TMOD1	0.6279908295886267			
CX3CR1	0.6269493434870581			
PRH1	0.6256092178033881			
NEDD4L	0.6189680789847958			
LFNG	0.6187900658134735			
HLA-DRA	0.616004360723835			
RGS1	0.6148339624530834			
PDGFB	0.6143669464173374			
NAP1L3	0.6130407913350835			
BBC3	0.6106102618954514			
RAB3IL1	0.6083688491178146			
DUSP2	0.6017028561045938			
RCAN2	0.6004049039364444			
FKBP1B	0.600208723952647			
FCRL6	0.5984015795270716			
CYRIA	0.5949889867377454			
PSKH1	0.5948381251950456			
TCFL5	0.5947368896907936			
FAM110C	0.5946692140768728			
ZNHIT2	0.5903766205982306			
C2orf81	0.588917655840328			
CCNB2	0.5867906590111712			
STAT1	0.584184638482613			
TPRG1	0.583543481049916			
DLG3	0.5806320505288203			
CCR5	0.5805175339392741			
HS3ST3A1	0.5789046838712186			
BPNT1	0.5780783331340884			
MSC	0.5775185620179863			
F2R	0.5769753563174298			
PLCD3	0.5762399033984746			
RNASE4	0.5748391732448741			
IL21R	0.5744057463229115			
HLA-DQA2	0.5718735477486931			
PRF1	0.570931756715912			
UGGT1	0.5704809177441286			
CLIC3	0.5699983873813577			
SPRYD7	0.5692057508584112			
DTX3L	0.5690639410527263			
RIMS3	0.5654127692129409			
HOXB2	0.565355924282934			
ADAT3	0.5638188234245867			
ITGB1	0.5612375623922077			
PLXND1	0.5611540687559393			
CST7	0.5610068959699941			
HOPX	0.5606441225630601			
SYNM	0.5552532873527185			
SMIM13	0.5551337589463339			
CYREN	0.5513039777810533			
CALR	0.5489040560290253			
SNRNP25	0.5483199436862023			
SLC39A7	0.5475951733210955			
PHF8	0.545767174855424			
FGR	0.544654858148347			
FAM83G	0.544514936799601			
TLR3	0.5441396003441477			
RRS1	0.5437884454090716			
CCDC146	0.543361555619835			
SIPA1L2	0.5430878312072034			
RGPD8	0.5423679250391733			
MTRNR2L6	0.5417810749261776			
NT5E	0.5396948568966633			
LIMS2	0.5390586718781476			
GLTP	0.5374050804848425			
NUDT2	0.5365065365194104			
METRNL	0.5359848798610298			
MRM1	0.5352027106178032			
PMFBP1	0.5351109934001768			
CMKLR1	0.5343692395784935			
DCUN1D3	0.5340571579102504			
HOMER1	0.5338552799469101			
HLA-DQA1	0.5330649135895102			
TNRC18	0.5300716874262283			
TNFSF14	0.5293598130478703			
PLD1	0.5263058921462269			
MON1B	0.5261187993705656			
SLC7A5	0.5257341880690736			
CENPQ	0.5215468739038913			
SLC25A29	0.5214254163468262			
KIF21A	0.5212527514471597			
PTGER2	0.5206737089434341			
RGS3	0.520248472016287			
TMPO	0.5201887754541925			
ZNF683	0.5192554165355256			
HSPA1A	0.5180987967972435			
SPINK2	0.515070875683898			
C12orf75	0.5145134042822939			
H2AC20	0.5140341088531954			
PPP1R14B	0.5136807180872944			
CKAP2L	0.512385964292944			
DEPDC1B	0.5104780057120828			
PER2	0.5093152576634465			
MTRNR2L8	0.5076861147785969			
ZNF551	0.5076442224945641			
MTSS1	0.5072808451598307			
NEK6	0.5067035546014145			
SUPT3H	0.5060823405368371			
LYZ	0.5058118261379456			
GPRIN1	0.5056076083709262			
GABPA	0.5051017961273745			
CD99	0.5044348789531394			
PTCH1	0.5031059681189107			
TGFBR3	0.5029110077445056			
MTRNR2L4	0.5001125710634611			
HDGFL3	0.49990736363908495			
CCDC134	0.4997854228715206			
SFT2D2	0.49895799374485605			
CCR2	0.4979506252739041			
GADD45G	0.49614739204055613			
QPCT	0.4960716637717587			
NINJ2	0.4957924063111294			
HIPK3	0.4956308382452814			
ZNF772	0.4919067742217833			
SYS1	0.491119725905266			
PLEKHG3	0.49107744012742494			
CRACDL	0.4891884614445057			
ZNF438	0.48864916711543627			
AHCTF1	0.4857570440786496			
GPRIN3	0.48512670844726546			
TTK	0.48426203506275833			
NIBAN1	0.4839321900268061			
ZXDA	0.4838064828570161			
ATP6V1A	0.48256676211851524			
KIF11	0.4820462484228436			
RTL6	0.48165798005381566			
CSTF2T	0.4811611279991226			
PDSS2	0.47935790698532044			
MBNL2	0.4789471347937688			
CXCR3	0.47893867920220057			
IL5RA	0.4756698590534649			
FABP5	0.4746249355354055			
ERAP1	0.4745194102732935			
RHOBTB2	0.4728247735772042			
BIRC5	0.47196035085202026			
CENPP	0.4718460033684553			
CPSF2	0.47184170514492774			
KCTD11	0.47058594599981296			
NRL	0.47019987953278397			
TGOLN2	0.4683184154990929			
MCM2	0.4657385348918668			
ANKEF1	0.4653224001465075			
APOL2	0.4641499281902579			
PLGLB2	0.46198196350416154			
TCF7L2	0.4606576383234251			
LYAR	0.4581730352763911			
CBX1	0.4579041332776459			
NOP53	0.4571360380752818			
JUN	0.456314580722621			
TSHR	0.45326115654727506			
RLN2	0.45276803173492475			
CDYL2	0.45223575943054684			
LMNA	0.4522145896472267			
NME7	0.45195660241871227			
KIFC1	0.4517572996484196			
GBP4	0.4516106234578299			
JAKMIP1	0.44973755015332895			
TUBA1C	0.4496076711589314			
LBH	0.44798113975128295			
BHLHE40	0.44713401444765033			
SGPP2	0.44665406144012243			
KLRF1	0.4459960381982073			
MPZL3	0.44577462243040156			
AEN	0.445572031909232			
ASCC3	0.44554072848057125			
IFI30	0.44495751732179123			
PSRC1	0.44363447693515945			
WDR44	0.4432876338895877			
GFPT1	0.44301818449553565			
SEMA4B	0.442389049789667			
FBXL8	0.44157820785945834			
METRN	0.43963121951289885			
SRR	0.439607809580715			
ANXA2	0.43932115770984304			
XXYLT1	0.43905518491044404			
RHOC	0.43843716803199717			
CHST7	0.4370958129365867			
ARHGEF6	0.43677068693286536			
CHST11	0.4365979604315342			
H1-4	0.4365397291366149			
PRKCD	0.43638407486002784			
RGPD1	0.4362924001906965			
PERP	0.4362071238020029			
SDE2	0.43353503886590516			
TMEM140	0.4329009033050619			
CD70	0.43248036785381405			
TAF7	0.4315288185842041			
MBOAT2	0.4307605649680242			
PRSS35	0.42831526477183574			
PTBP3	0.4269449945719135			
GTF2A1	0.4264798746847056			
POMZP3	0.42647790270739083			
DR1	0.42638124079470874			
F5	0.42625779088266924			
CLASP1	0.4251376113082155			
FAM156B	0.4236771609847243			
HKDC1	0.4229274004561312			
ZNF134	0.42211086289126154			
ADAM23	0.4211873190455435			
ACSL1	0.4205461055516899			
TENT5A	0.4200516863017114			
MBNL1	0.41949526760924805			
TCAF1	0.4194607941631885			
NCAPH	0.4191441128282998			
SPIN1	0.41889532474007485			
SLC39A4	0.41865803739002416			
ASAH2B	0.4179700571783693			
SRSF3	0.4174049247802891			
GADD45A	0.4169655312941103			
INSL3	0.41566900650991867			
TK2	0.415040238786307			
LEMD3	0.4145224206918616			
MBLAC2	0.41371839350713957			
RP2	0.41319367702366305			
LGALS1	0.4118755190169212			
SLC29A1	0.4117031313462969			
CCDC102A	0.411337544062262			
ICA1	0.4113178374207358			
JPT1	0.4110037661384238			
KIF1C	0.4107152576508275			
RIMBP3	0.4104038177105771			
PYCR1	0.40968981298242635			
H2AC14	0.40944721072865536			
RUNX3	0.40838336745062254			
RAD54L2	0.40828026790213157			
IL2RB	0.4082071748014844			
OSM	0.4055807538037983			
APOBEC3G	0.4054647247386658			
FAM174C	0.40361086103437316			
PTPRM	0.4033840836564515			
ZDHHC7	0.40273158494941885			
NPAS2	0.4022284636222597			
STX11	0.4013101976777005			
PHLDB2	0.40001919513228446			
HNRNPA3	0.3997051884777738			
ABHD8	0.39953686793415155			
CAPG	0.39865529802922683			
C19orf73	0.3986059779390809			
ZNF142	0.39833032168152194			
COMTD1	0.3980986957680561			
NMB	0.39758585690847337			
ITGB1BP1	0.3974676702898092			
CELSR1	0.39623829638486924			
ATP11B	0.39546631058257997			
PDP2	0.3954509536291213			
CALHM2	0.3953796041306905			
ACTA2	0.3948696690472495			
BTN3A2	0.3937482917968591			
PTPRJ	0.3935124614354253			
CASK	0.3935066849062778			
ZBTB6	0.3934198504636397			
MTRNR2L10	0.3920571956629333			
B3GNT9	0.3913872607692124			
LPGAT1	0.39121970516189997			
BCL9L	0.39120917075311334			
DBN1	0.39087791929205506			
TMEM200A	0.39039239266774584			
HNRNPAB	0.39026014922820096			
FYCO1	0.39021906409019413			
ACTR2	0.3902057656304141			
SAMSN1	0.3897598525222543			
METTL27	0.3890858152383214			
DCAF7	0.38832681365994226			
RBM11	0.38809042657791615			
TBK1	0.38792749128241066			
PGPEP1	0.38780729082645227			
SAC3D1	0.38633331766524925			
MBOAT1	0.3859818433384268			
SH3BP5	0.3859780671602362			
ETS1	0.38591548938576636			
SEPHS1	0.3858699995437611			
LMNB2	0.3854602279354835			
DERPC	0.38438151343445526			
F2RL1	0.3840538964365794			
WWP2	0.38396498678218194			
ANXA4	0.38354192691469713			
TPX2	0.3832572709843862			
TMEM30B	0.38313403816456604			
TRPS1	0.383037434595094			
LDLR	0.38227918584639387			
CTSW	0.38221926720159516			
FAM199X	0.38148761658375374			
KIN	0.3812839084514268			
TLE3	0.38063475700701765			
NELFB	0.38033030762488457			
WDR82	0.37908867145455183			
FLYWCH2	0.3786297167342827			
ANXA1	0.37856695886367575			
TMEM187	0.37849488443001533			
C6orf89	0.3772337338246903			
GADD45GIP1	0.37712233740447854			
FBXO36	0.3764860296384409			
NOXO1	0.3761601145636275			
LTC4S	0.3757323501346701			
XYLT2	0.37562427819142385			
SRD5A3	0.3755372725383923			
PPP1R3D	0.37476183958004095			
FDFT1	0.37451579136392255			
TSPAN14	0.3744169652048628			
NHSL2	0.3743543481154399			
MED1	0.3738236268396111			
PTMS	0.3733863971194527			
MPP2	0.3731698021283001			
CHIC1	0.37277571284500133			
SDHAF1	0.3722545621763853			
CDK1	0.3721481209563504			
ZNF385A	0.37196687478159174			
KLHL26	0.3715154000559213			
ZFR2	0.37129187511141115			
CGAS	0.3705480402863226			
CRTAP	0.37037042678372956			
ZNF202	0.3694145632265502			
PGAM5	0.36907129376972314			
UTP3	0.3686731430373493			
NCOA2	0.3680227028850327			
ZFAND4	0.36690358742712625			
PROK2	0.366590933421693			
SPIRE1	0.36582704865062765			
TSPAN15	0.3658145887892432			
C11orf45	0.3657309744564471			
TNFSF12	0.36515952689043996			
IRF2BP1	0.3648423895105841			
ARL11	0.3648136597900584			
PXMP2	0.36471014577469596			
NETO2	0.36460971440588175			
BLVRA	0.36430098654984633			
REEP4	0.3636357523597571			
CCR6	0.3635943448785808			
UBFD1	0.36358273547366426			
NAA30	0.3634973746067889			
TUFT1	0.3634455613132528			
FAH	0.362806488108399			
MERTK	0.3627594495809439			
RBM12	0.3627356305978333			
FANCB	0.36163738099815856			
LAX1	0.3608062756106598			
TNFRSF10D	0.36035935757292137			
GINS2	0.3602883454074419			
ZNF664	0.3601971159585471			
SP4	0.35979615524600694			
IFITM2	0.3595658460856406			
ARPP19	0.3593911607187996			
IL20RB	0.3592563195718088			
MAPKAPK3	0.35917223518692154			
HRH2	0.35907402693688195			
MYO1D	0.35883378627923523			
CEBPA	0.35853734193380693			
DNAJB4	0.3581204821182813			
CCDC28A-AS1	0.3580190145043668			
NEK7	0.3572457328657217			
KIF3C	0.35706558081114625			
PPP3R1	0.3558931871364788			
CISH	0.3557224252054363			
GSTZ1	0.35539354507191145			
TOR1B	0.3546059948655831			
STYX	0.35431995252711346			
IDS	0.3540610525350587			
FLT3LG	0.3539003464390573			
TAF13	0.35353243425386527			
GNMT	0.3534097112805852			
EFR3A	0.3533899504337965			
ZNF623	0.35266290671400835			
CRYGN	0.3523151834998392			
RPL22L1	0.35229409708966397			
VCPIP1	0.35207420515520127			
ZNF239	0.35186644968558767			
PLK1	0.3514317236248088			
FGD1	0.35079817676235825			
BAX	0.35065103117900165			
IL1R1	0.35050325966277884			
HSPA6	0.3504461994686563			
CLCN3	0.34991606385225094			
GLIPR2	0.34915534192323694			
PUSL1	0.3489608803616253			
KLHL21	0.348861483185007			
GRWD1	0.34872608034880503			
GBP3	0.3483046167687984			
SIRT1	0.348008557769802			
OAT	0.34764659386204855			
DCAF12	0.3472998676164538			
FAM102B	0.3472838910110787			
NEIL3	0.3470479660688901			
GIMAP6	0.3470083132158628			
GNG8	0.34676508091310376			
GNA15	0.3467299915177531			
ATP1B1	0.3461582238151615			
TNF	0.3457874717319678			
TRIM24	0.3453277256677749			
EPSTI1	0.3450202691483071			
GIMAP8	0.3447881672743778			
TRIM26	0.3437154686376864			
ZNF837	0.34348521468795434			
MAP3K5	0.34328116644747464			
MANEAL	0.3432067269432473			
ZNF300	0.3431896475990469			
SLC4A7	0.34317831708344304			
TMEM102	0.34274980049587			
AHR	0.3425263503082543			
HOXB7	0.3419956374356481			
THEM5	0.34175856614096367			
PACSIN1	0.341619847127188			
SGCD	0.3415053971392867			
ZFP1	0.34133203608760354			
P2RX5	0.3412608516313478			
PDLIM7	0.34106166386324377			
ZCCHC18	0.3410309206308191			
ITM2C	0.34094998713853997			
WRAP53	0.3409445122489103			
RAB11FIP4	0.3405740610133847			
ATF7IP	0.3403827244712083			
ACER2	0.33998883672607794			
CHEK1	0.33985340135001363			
CD320	0.3398193714026565			
BCL9	0.33962466235863165			
SAR1A	0.3396231330717496			
C2CD4D	0.3395405785349337			
CITED2	0.3393017957553024			
TESC	0.33875238068007807			
CD244	0.3386832497733536			
PYURF	0.3384640057118471			
UPF1	0.33818547630516704			
GYG1	0.33807203528002727			
GALNT3	0.3373659661723625			
HIVEP2	0.3373284125624574			
NCS1	0.33731152829015554			
CFAP91	0.33713039176490867			
LRP11	0.3368471196109686			
CCR4	0.33663035480112935			
ZNF775	0.3362609770059919			
ZCCHC24	0.3359836467128945			
SPN	0.33571303154574483			
AURKB	0.33539909624358355			
ISOC2	0.33505134922346436			
BLK	0.33492987379286543			
JOSD2	0.3346852826731981			
SH3BP2	0.33409861457277			
SRC	0.333588684736164			
HGH1	0.33350078685522977			
BST2	0.3330815303959591			
PHLDA2	0.3330753244111555			
TRIM59	0.33283386463910425			
C8orf88	0.33275387450451266			
PLEKHJ1	0.3325331268532574			
SLC14A1	0.33234262559020267			
CLCF1	0.3323298962281931			
LPCAT1	0.33210132080604726			
IFNG	0.3314588658262285			
GUF1	0.33125757299480263			
PFDN2	0.33078981748727987			
GNA13	0.330663565630374			
IGSF22	0.33063116337309806			
MTHFD2	0.329759531353532			
SLC66A1	0.32926918511177705			
HLA-B	0.3292065430417548			
MZT2A	0.32913268851045796			
INPP1	0.32911654922023237			
HSP90AA1	0.32910285055112			
LITAF	0.328762677645674			
ADAMTS17	0.3285971898925081			
PSME1	0.3285812950768676			
POGK	0.32806941947539947			
UBE2E1	0.32805670303978784			
RANBP2	0.32788006306124595			
CTSZ	0.3276166027168905			
NMU	0.327614817785675			
PAXX	0.32718327397880387			
CHST10	0.32660967624690107			
AKR1C3	0.32652452212826377			
TMEM185B	0.32641396594609784			
ZNF689	0.326340049638592			
TGFBR1	0.326122498409283			
GPATCH3	0.32592600536777283			
DNMBP	0.3259254732497654			
RAB31	0.32560822555072494			
NSMCE3	0.32538442984409954			
MELK	0.3252043949798935			
PMF1	0.325014474126184			
ZNF212	0.3245505586378501			
ZFYVE28	0.32434921883108014			
EPC2	0.3239698305593599			
MT1G	0.32318478252462113			
PGAP1	0.323072454981435			
SRF	0.32295131784711906			
ACTR3B	0.32282751293654677			
RCC2	0.322610156859251			
CCDC85B	0.32260564977526407			
HS2ST1	0.3221982757828781			
ZC3HAV1	0.32216295530917183			
IER5	0.32175903186872734			
ELF1	0.32145333010674726			
ATG101	0.3213053854652399			
CEBPG	0.32117926614838055			
TOP2B	0.3205063559577894			
LMBR1	0.3201791672119052			
DOK2	0.32001256806846357			
TMCC3	0.31997611033595286			
EIF3C	0.31993093481658885			
SUSD1	0.31926847951422355			
PTTG1	0.31915220017177504			
IPO8	0.3189575086813772			
POLE4	0.3189529475638455			
ZBED1	0.31874357718477153			
IL18R1	0.31872273527153716			
RBBP5	0.31870429276034606			
AP1S3	0.31843472227604597			
CD2	0.31792966459873284			
HSPB1	0.3177854464136045			
FANCE	0.3174110019054437			
COLEC11	0.3174018787440753			
PDE12	0.3173787477725991			
ZNHIT6	0.31724867499755227			
EIF2AK3	0.31704978223422			
TOR2A	0.31676837637982125			
B3GNTL1	0.31669460833799734			
VAT1	0.31661156802404467			
SLC35A3	0.3161150964478088			
ZNF524	0.3160603501097903			
PHF13	0.31602185625439017			
SLC39A3	0.3159678576739129			
NDRG1	0.31551931441055814			
CLU	0.3149646897708749			
DNAJC1	0.31493290481788794			
OGFR	0.31451595789998343			
KLRG1	0.31428314919939915			
PCNA	0.3140947241020653			
RASA4B	0.31375026837385267			
PNMA1	0.31344349772155944			
PRKAR1A	0.3132251096946881			
UCK2	0.3130973894648088			
IFI35	0.3130910086949168			
FBXO31	0.31299739219456413			
SGPP1	0.3123595103623744			
ENHO	0.312309511784617			
UNG	0.31199425802009007			
ANXA6	0.3116049064756652			
VSIG1	0.3114678839934095			
JAK1	0.3109393130799498			
LMO4	0.31079290121929404			
YKT6	0.31058012131038915			
TAB3	0.31051711606751997			
RRP7A	0.310298596499921			
RTKN2	0.3098216901215465			
TANC2	0.309687476913298			
NEIL2	0.30959491758935176			
NLE1	0.30958287799425577			
YWHAQ	0.30944823227468454			
PDE4D	0.3093607249947219			
TACC1	0.3091749077623476			
CREM	0.30883466529399684			
ATP13A3	0.3087206596751688			
PAPOLG	0.3083991868040803			
CLTC	0.30839332468557323			
PTPN4	0.3082943841942054			
FAM83D	0.3081024707666038			
TLR9	0.3079036683087618			
SUCLG2	0.30769270459611775			
MTRNR2L1	0.30747397027670864			
SETD1A	0.30724729181134447			
JMJD4	0.30670014876903284			
CYP2S1	0.30665380459579694			
OSBPL5	0.3066183301664327			
UBL4A	0.30626865725766095			
PLA2G4C	0.30551060753993964			
AMMECR1L	0.3052370026895983			
RNF166	0.3047285986321375			
GBP2	0.30423935745668107			
PRPS2	0.30409831075884686			
GSR	0.3038334386179997			
SEPHS2	0.30382376678949985			
ATXN1	0.3037605038233995			
SNX24	0.3034923174784363			
NRAS	0.3034462680449641			
TENT5C	0.30325577936917103			
SLC35B4	0.3031791625326985			
PTGDR	0.30272505030926666			
NUS1	0.3026097075386507			
SLC27A2	0.3025242541419928			
HERPUD1	0.3024773866949886			
PDCD2L	0.3024433671135509			
BRD3	0.3024332129517511			
ICMT	0.30187971963940186			
TMEM250	0.30176533081985113			
ZMYND11	0.301489587004955			
GOLM2	0.30142519545443314			
ERH	0.30128377370750314			
NUP50	0.30107708628104835			
SYMPK	0.30083984646080086			
ABCD3	0.3005294246028747			
ITGAV	0.3004961197638827			
PMEPA1	0.3004391545730858			
SLC2A14	0.3004291498816172			
ADAD2	0.30039390404985333			
TAB2	0.30033273329303256			
GPR19	0.30000248039154354			
RAB39B	0.29989359193237153			
NFIL3	0.2997861162642397			
JHY	0.29970009023137534			
ANTXR2	0.29926289645465864			
E2F6	0.29876212173614913			
LMNB1	0.2985987021686367			
IL26	0.29852898213497797			
RBMXL1	0.2982878097320323			
MSL2	0.2979837233869018			
FOXP3	0.29774389609985574			
PDF	0.29768699200367976			
ENTPD7	0.29743788906513835			
TIMM21	0.29734174687662573			
GEMIN7	0.2971626663000073			
MYO1E	0.29703447596576815			
DNLZ	0.2969241838352694			
MCRIP2	0.29670527965876303			
APOBEC3D	0.29658381894086805			
TDRD7	0.29627445541749786			
HEATR5A	0.2962653536917381			
ZFAND2A	0.2962304718636597			
ESYT2	0.29610507344245107			
FAM3C	0.29603343823921247			
HIVEP1	0.29603005471336097			
ZNF845	0.295623662793453			
EHD3	0.2954519030999243			
TRIB1	0.29543262199936615			
SCRN1	0.295080916485711			
ELK3	0.2949633570062318			
XCR1	0.29489992183978464			
CAPRIN1	0.2947899785316537			
ITGA2	0.29466750147791343			
GNL3L	0.29462374007219605			
BCAS4	0.29447281384232404			
SMAD5	0.29412669713311024			
RNF168	0.29389870061859824			
PRKCI	0.29374208738143714			
ME1	0.29354298182604166			
RNF6	0.2935036492893337			
SERINC1	0.2933042198126401			
CRADD	0.29301575109300826			
IFFO2	0.292707559477154			
ARL14EP	0.2925814008934937			
ACSL6	0.2922927426198081			
RBBP8	0.2921604482894935			
CCNK	0.2919251731782211			
SOAT1	0.29145637806963176			
TRMT1L	0.29129119807906445			
MYBL2	0.290917316225159			
AGO4	0.2908584300904167			
TOX4	0.2907808216812722			
IL15RA	0.29076168530336943			
GAR1	0.29071940671102503			
PIM3	0.2905536963697788			
C11orf94	0.2904217453675137			
SLC25A1	0.2902262003007179			
PI4K2B	0.2901235621628748			
CLYBL	0.29009151076409667			
FASLG	0.2900825861997154			
C1orf189	0.29000277706258726			
ZNF681	0.28997596136774906			
RAB8B	0.28993490950917966			
DDX60	0.28975587812480486			
MRFAP1	0.28972293880585376			
ZNF595	0.28957880689251736			
GTPBP10	0.2891829853435368			
ARF6	0.2891303566148249			
NCOA5	0.2889450118423973			
WASF1	0.2886448532736107			
CENPN	0.2884862502152945			
LEPR	0.2880851924071557			
FAM131B	0.2880333606767913			
AOC2	0.28784049235604253			
B3GALT6	0.28770589135833013			
PKMYT1	0.2873901796670516			
LIN54	0.28732160369660864			
BHLHB9	0.28691944662384006			
GATD3A	0.2869081693987603			
ARHGAP30	0.28660172104346593			
TTC1	0.28659682345417714			
PDIA6	0.28656695375769736			
TMEM237	0.286449439660895			
BID	0.2864315523617904			
CSDE1	0.2863988339469561			
LSG1	0.28628859849123955			
NPIPA8	0.28599982584622374			
MFN2	0.2859136199039103			
WDR86	0.28559813612019225			
ZNF362	0.2854799273256212			
F11R	0.28545446175528966			
IP6K1	0.28529659714211153			
EDARADD	0.28514795989530395			
PHAX	0.2848701208170077			
FBXL3	0.2846989227785697			
PRNP	0.28420072826529097			
SLC30A6	0.28319507804240907			
FCGR3A	0.28304138886565877			
ENPP4	0.2828214060957368			
AKR7A2	0.2822956831958088			
SORL1	0.2820754721968193			
MTLN	0.282054398523087			
LRRC61	0.28179820585591653			
LGALS3	0.2814646623098822			
NAIF1	0.281430268844022			
AKR1C2	0.28142692722362606			
ATG12	0.28141016490783066			
RASL11A	0.28134316518940067			
OSBPL11	0.2813207142863643			
TMLHE	0.2812700919411726			
MYO1F	0.28108347734540384			
LDOC1	0.2810086840485866			
TBCEL	0.28086307327696236			
PDCL3	0.2808183060577907			
FUCA1	0.280601154385856			
TCP10L	0.28056837380901223			
PELO	0.2805143371894685			
ZNF257	0.28028234873787206			
REEP6	0.2802207580963043			
B4GALT7	0.2801498898604704			
ERCC6	0.27984273354204037			
ARL1	0.27975012968124524			
MAN2B2	0.27963938129059684			
HNRNPM	0.27941617107175			
SRBD1	0.2793112992776381			
ADCY10	0.27916306035326094			
SLMAP	0.27876491087670807			
NRSN2	0.27855615995315586			
KIF4A	0.27836563084196875			
NEMP2	0.2783057274197587			
VPS18	0.2780727890426906			
ZBTB38	0.2779132219508611			
DEPDC4	0.27742789334126294			
ZWINT	0.27742328814816775			
CCND2	0.27741078517210127			
TNFRSF12A	0.2773335308649656			
GAB2	0.2771062607577588			
DPM3	0.27704518183219484			
IMPA2	0.2769982632727288			
YTHDF3	0.2769707174530609			
PANK3	0.27695641425019657			
NT5M	0.27666068818521317			
MDK	0.2764446121661302			
TTC32	0.27643090182872676			
H3C12	0.2764106350601117			
RBM10	0.2763524816521912			
C1orf74	0.2757658194075985			
ZBTB33	0.27548296815367745			
SETD7	0.2754712148686438			
SYNCRIP	0.27537090045893464			
SNX33	0.27531784480315036			
GPR135	0.27502787177440835			
RALGPS2	0.2746136426623358			
NDUFA9	0.27441551829945876			
RPUSD1	0.2743784206686106			
C19orf48	0.2742021838851909			
IKZF3	0.27418187787474224			
POLR2D	0.2732886966189918			
RIC1	0.27311125837977457			
FXYD2	0.27300159322801054			
TRIP12	0.27286505789603055			
ATP5MGL	0.27273329852901773			
CHD4	0.2721053000197404			
ADGRE1	0.27198201233932195			
DCTN1	0.2719663552794369			
ANTKMT	0.27158359621556727			
CORO1A	0.2714811254633638			
PRKACB	0.27136561487820643			
SCOC	0.2712357987757692			
USP38	0.2711748499507607			
NOC4L	0.2711172049576547			
SART1	0.27108512995809697			
ARPC5L	0.2709438411971776			
KIDINS220	0.2707437372386803			
PCYOX1	0.2707266506874628			
DDX58	0.2706215247805366			
NFATC2	0.27049506533791323			
DCLRE1A	0.2701054823431326			
ECRG4	0.270069844846335			
SNX21	0.2700347848523097			
CD58	0.26985958134525134			
GNB1	0.26976612120099475			
WFDC3	0.269591992536607			
NOP14	0.26943263169298426			
RIBC1	0.26940066016343656			
C9orf64	0.269279807247222			
PHF23	0.26917146800381975			
KLF6	0.2691491741142755			
FBXO5	0.2691065689768135			
BMI1	0.26896276948788866			
EMILIN2	0.26888507704654074			
SMARCA5	0.26875234302976203			
ZNF92	0.2685820989295511			
HLA-DRB4	0.26824343158195996			
ZNF296	0.2680181675396267			
CDKN2D	0.2679633896674689			
